RaceID,RaceName,State,CountyName,PrecinctName,CandidateName,PartyName,Votes
993,US House,GA,Fulton,RW13,Amy Kremer, Republican,406
993,US House,GA,Fulton,RW16,Amy Kremer, Republican,478
993,US House,GA,Fulton,RW17,Amy Kremer, Republican,96
993,US House,GA,Fulton,RW19,Amy Kremer, Republican,269
993,US House,GA,Fulton,RW20,Amy Kremer, Republican,312
993,US House,GA,Fulton,RW21,Amy Kremer, Republican,53
993,US House,GA,Fulton,RW22A,Amy Kremer, Republican,364
993,US House,GA,Fulton,SS01,Amy Kremer, Republican,458
993,US House,GA,Fulton,SS02A,Amy Kremer, Republican,150
993,US House,GA,Fulton,SS02B,Amy Kremer, Republican,460
993,US House,GA,Fulton,SS03,Amy Kremer, Republican,365
993,US House,GA,Fulton,SS04,Amy Kremer, Republican,54
993,US House,GA,Fulton,SS05,Amy Kremer, Republican,294
993,US House,GA,Fulton,SS06,Amy Kremer, Republican,177
993,US House,GA,Fulton,SS07A,Amy Kremer, Republican,485
993,US House,GA,Fulton,SS07B,Amy Kremer, Republican,323
993,US House,GA,Fulton,SS07C,Amy Kremer, Republican,172
993,US House,GA,Fulton,SS08A,Amy Kremer, Republican,249
993,US House,GA,Fulton,SS08B,Amy Kremer, Republican,239
993,US House,GA,Fulton,SS08C,Amy Kremer, Republican,145
993,US House,GA,Fulton,SS08D,Amy Kremer, Republican,36
993,US House,GA,Fulton,SS11A,Amy Kremer, Republican,17
993,US House,GA,Fulton,SS11B,Amy Kremer, Republican,186
993,US House,GA,Fulton,SS11C,Amy Kremer, Republican,132
993,US House,GA,Fulton,SS12,Amy Kremer, Republican,317
993,US House,GA,Fulton,SS15A,Amy Kremer, Republican,6
993,US House,GA,Fulton,SS15B,Amy Kremer, Republican,162
993,US House,GA,Fulton,SS16,Amy Kremer, Republican,116
993,US House,GA,Fulton,SS17,Amy Kremer, Republican,192
993,US House,GA,Fulton,SS18A,Amy Kremer, Republican,463
993,US House,GA,Fulton,SS18B,Amy Kremer, Republican,395
993,US House,GA,Fulton,SS19A,Amy Kremer, Republican,465
993,US House,GA,Fulton,SS19B,Amy Kremer, Republican,184
993,US House,GA,Fulton,SS20,Amy Kremer, Republican,65
993,US House,GA,Fulton,SS22,Amy Kremer, Republican,121
993,US House,GA,Fulton,SS25,Amy Kremer, Republican,30
993,US House,GA,Fulton,SS26,Amy Kremer, Republican,291
993,US House,GA,Fulton,SS29A,Amy Kremer, Republican,124
993,US House,GA,Fulton,SS31,Amy Kremer, Republican,321
993,US House,GA,Fulton,AP01A, Bruce Levell, Republican,369
993,US House,GA,Fulton,AP01B, Bruce Levell, Republican,125
993,US House,GA,Fulton,AP01C, Bruce Levell, Republican,424
993,US House,GA,Fulton,AP01D, Bruce Levell, Republican,386
993,US House,GA,Fulton,AP02B, Bruce Levell, Republican,205
993,US House,GA,Fulton,AP03, Bruce Levell, Republican,129
993,US House,GA,Fulton,AP04A, Bruce Levell, Republican,101
993,US House,GA,Fulton,AP04B, Bruce Levell, Republican,451
993,US House,GA,Fulton,AP05, Bruce Levell, Republican,294
993,US House,GA,Fulton,AP06, Bruce Levell, Republican,234
993,US House,GA,Fulton,AP07A, Bruce Levell, Republican,454
993,US House,GA,Fulton,AP07B, Bruce Levell, Republican,284
993,US House,GA,Fulton,AP09A, Bruce Levell, Republican,173
993,US House,GA,Fulton,AP09B, Bruce Levell, Republican,88
993,US House,GA,Fulton,AP021, Bruce Levell, Republican,198
993,US House,GA,Fulton,AP022, Bruce Levell, Republican,129
993,US House,GA,Fulton,AP10, Bruce Levell, Republican,54
993,US House,GA,Fulton,AP12A, Bruce Levell, Republican,282
993,US House,GA,Fulton,AP12B, Bruce Levell, Republican,260
993,US House,GA,Fulton,AP12C, Bruce Levell, Republican,489
993,US House,GA,Fulton,AP13, Bruce Levell, Republican,346
993,US House,GA,Fulton,AP14, Bruce Levell, Republican,118
993,US House,GA,Fulton,JC01, Bruce Levell, Republican,83
993,US House,GA,Fulton,JC02, Bruce Levell, Republican,425
993,US House,GA,Fulton,JC03A, Bruce Levell, Republican,279
993,US House,GA,Fulton,JC03B, Bruce Levell, Republican,176
993,US House,GA,Fulton,JC04A, Bruce Levell, Republican,328
993,US House,GA,Fulton,JC04B, Bruce Levell, Republican,495
993,US House,GA,Fulton,JC05, Bruce Levell, Republican,163
993,US House,GA,Fulton,JC06, Bruce Levell, Republican,313
993,US House,GA,Fulton,JC07, Bruce Levell, Republican,372
993,US House,GA,Fulton,JC08, Bruce Levell, Republican,435
993,US House,GA,Fulton,JC09, Bruce Levell, Republican,298
993,US House,GA,Fulton,JC10, Bruce Levell, Republican,55
993,US House,GA,Fulton,JC11, Bruce Levell, Republican,118
993,US House,GA,Fulton,JC12, Bruce Levell, Republican,143
993,US House,GA,Fulton,JC13A, Bruce Levell, Republican,137
993,US House,GA,Fulton,JC13B, Bruce Levell, Republican,286
993,US House,GA,Fulton,JC14, Bruce Levell, Republican,413
993,US House,GA,Fulton,JC15, Bruce Levell, Republican,103
993,US House,GA,Fulton,JC16, Bruce Levell, Republican,463
993,US House,GA,Fulton,JC18, Bruce Levell, Republican,464
993,US House,GA,Fulton,JC19, Bruce Levell, Republican,140
993,US House,GA,Fulton,ML011, Bruce Levell, Republican,154
993,US House,GA,Fulton,ML012, Bruce Levell, Republican,203
993,US House,GA,Fulton,ML01B, Bruce Levell, Republican,104
993,US House,GA,Fulton,ML021, Bruce Levell, Republican,315
993,US House,GA,Fulton,ML022, Bruce Levell, Republican,363
993,US House,GA,Fulton,ML023, Bruce Levell, Republican,438
993,US House,GA,Fulton,ML024, Bruce Levell, Republican,4
993,US House,GA,Fulton,ML03, Bruce Levell, Republican,474
993,US House,GA,Fulton,ML04A, Bruce Levell, Republican,274
993,US House,GA,Fulton,ML04B, Bruce Levell, Republican,61
993,US House,GA,Fulton,ML04C, Bruce Levell, Republican,364
993,US House,GA,Fulton,ML05A, Bruce Levell, Republican,250
993,US House,GA,Fulton,ML05B, Bruce Levell, Republican,87
993,US House,GA,Fulton,ML05C, Bruce Levell, Republican,115
993,US House,GA,Fulton,ML06A, Bruce Levell, Republican,121
993,US House,GA,Fulton,ML06B, Bruce Levell, Republican,59
993,US House,GA,Fulton,ML071, Bruce Levell, Republican,430
993,US House,GA,Fulton,ML072, Bruce Levell, Republican,186
993,US House,GA,Fulton,ML07A, Bruce Levell, Republican,367
993,US House,GA,Fulton,MP01, Bruce Levell, Republican,440
993,US House,GA,Fulton,RW01, Bruce Levell, Republican,68
993,US House,GA,Fulton,RW02, Bruce Levell, Republican,458
993,US House,GA,Fulton,RW03, Bruce Levell, Republican,148
993,US House,GA,Fulton,RW04, Bruce Levell, Republican,300
993,US House,GA,Fulton,RW05, Bruce Levell, Republican,490
993,US House,GA,Fulton,RW06, Bruce Levell, Republican,118
993,US House,GA,Fulton,RW07A, Bruce Levell, Republican,264
993,US House,GA,Fulton,RW07B, Bruce Levell, Republican,204
993,US House,GA,Fulton,RW08, Bruce Levell, Republican,486
993,US House,GA,Fulton,RW09, Bruce Levell, Republican,466
993,US House,GA,Fulton,RW10, Bruce Levell, Republican,67
993,US House,GA,Fulton,RW11A, Bruce Levell, Republican,145
993,US House,GA,Fulton,RW12, Bruce Levell, Republican,331
993,US House,GA,Fulton,RW13, Bruce Levell, Republican,9
993,US House,GA,Fulton,RW16, Bruce Levell, Republican,179
993,US House,GA,Fulton,RW17, Bruce Levell, Republican,72
993,US House,GA,Fulton,RW19, Bruce Levell, Republican,198
993,US House,GA,Fulton,RW20, Bruce Levell, Republican,487
993,US House,GA,Fulton,RW21, Bruce Levell, Republican,157
993,US House,GA,Fulton,RW22A, Bruce Levell, Republican,327
993,US House,GA,Fulton,SS01, Bruce Levell, Republican,289
993,US House,GA,Fulton,SS02A, Bruce Levell, Republican,175
993,US House,GA,Fulton,SS02B, Bruce Levell, Republican,7
993,US House,GA,Fulton,SS03, Bruce Levell, Republican,37
993,US House,GA,Fulton,SS04, Bruce Levell, Republican,390
993,US House,GA,Fulton,SS05, Bruce Levell, Republican,49
993,US House,GA,Fulton,SS06, Bruce Levell, Republican,123
993,US House,GA,Fulton,SS07A, Bruce Levell, Republican,426
993,US House,GA,Fulton,SS07B, Bruce Levell, Republican,196
993,US House,GA,Fulton,SS07C, Bruce Levell, Republican,318
993,US House,GA,Fulton,SS08A, Bruce Levell, Republican,331
993,US House,GA,Fulton,SS08B, Bruce Levell, Republican,250
993,US House,GA,Fulton,SS08C, Bruce Levell, Republican,198
993,US House,GA,Fulton,SS08D, Bruce Levell, Republican,325
993,US House,GA,Fulton,SS11A, Bruce Levell, Republican,60
993,US House,GA,Fulton,SS11B, Bruce Levell, Republican,108
993,US House,GA,Fulton,SS11C, Bruce Levell, Republican,367
993,US House,GA,Fulton,SS12, Bruce Levell, Republican,321
993,US House,GA,Fulton,SS15A, Bruce Levell, Republican,82
993,US House,GA,Fulton,SS15B, Bruce Levell, Republican,144
993,US House,GA,Fulton,SS16, Bruce Levell, Republican,372
993,US House,GA,Fulton,SS17, Bruce Levell, Republican,339
993,US House,GA,Fulton,SS18A, Bruce Levell, Republican,185
993,US House,GA,Fulton,SS18B, Bruce Levell, Republican,149
993,US House,GA,Fulton,SS19A, Bruce Levell, Republican,255
993,US House,GA,Fulton,SS19B, Bruce Levell, Republican,438
993,US House,GA,Fulton,SS20, Bruce Levell, Republican,196
993,US House,GA,Fulton,SS22, Bruce Levell, Republican,482
993,US House,GA,Fulton,SS25, Bruce Levell, Republican,363
993,US House,GA,Fulton,SS26, Bruce Levell, Republican,133
993,US House,GA,Fulton,SS29A, Bruce Levell, Republican,194
993,US House,GA,Fulton,SS31, Bruce Levell, Republican,141
993,US House,GA,Fulton,AP01A,Dan Moody, Republican,487
993,US House,GA,Fulton,AP01B,Dan Moody, Republican,5
993,US House,GA,Fulton,AP01C,Dan Moody, Republican,279
993,US House,GA,Fulton,AP01D,Dan Moody, Republican,74
993,US House,GA,Fulton,AP02B,Dan Moody, Republican,202
993,US House,GA,Fulton,AP03,Dan Moody, Republican,353
993,US House,GA,Fulton,AP04A,Dan Moody, Republican,180
993,US House,GA,Fulton,AP04B,Dan Moody, Republican,196
993,US House,GA,Fulton,AP05,Dan Moody, Republican,201
993,US House,GA,Fulton,AP06,Dan Moody, Republican,260
993,US House,GA,Fulton,AP07A,Dan Moody, Republican,260
993,US House,GA,Fulton,AP07B,Dan Moody, Republican,50
993,US House,GA,Fulton,AP09A,Dan Moody, Republican,297
993,US House,GA,Fulton,AP09B,Dan Moody, Republican,472
993,US House,GA,Fulton,AP021,Dan Moody, Republican,7
993,US House,GA,Fulton,AP022,Dan Moody, Republican,316
993,US House,GA,Fulton,AP10,Dan Moody, Republican,495
993,US House,GA,Fulton,AP12A,Dan Moody, Republican,128
993,US House,GA,Fulton,AP12B,Dan Moody, Republican,289
993,US House,GA,Fulton,AP12C,Dan Moody, Republican,194
993,US House,GA,Fulton,AP13,Dan Moody, Republican,430
993,US House,GA,Fulton,AP14,Dan Moody, Republican,369
993,US House,GA,Fulton,JC01,Dan Moody, Republican,34
993,US House,GA,Fulton,JC02,Dan Moody, Republican,406
993,US House,GA,Fulton,JC03A,Dan Moody, Republican,112
993,US House,GA,Fulton,JC03B,Dan Moody, Republican,357
993,US House,GA,Fulton,JC04A,Dan Moody, Republican,19
993,US House,GA,Fulton,JC04B,Dan Moody, Republican,164
993,US House,GA,Fulton,JC05,Dan Moody, Republican,80
993,US House,GA,Fulton,JC06,Dan Moody, Republican,93
993,US House,GA,Fulton,JC07,Dan Moody, Republican,14
993,US House,GA,Fulton,JC08,Dan Moody, Republican,241
993,US House,GA,Fulton,JC09,Dan Moody, Republican,191
993,US House,GA,Fulton,JC10,Dan Moody, Republican,449
993,US House,GA,Fulton,JC11,Dan Moody, Republican,435
993,US House,GA,Fulton,JC12,Dan Moody, Republican,154
993,US House,GA,Fulton,JC13A,Dan Moody, Republican,383
993,US House,GA,Fulton,JC13B,Dan Moody, Republican,189
993,US House,GA,Fulton,JC14,Dan Moody, Republican,414
993,US House,GA,Fulton,JC15,Dan Moody, Republican,374
993,US House,GA,Fulton,JC16,Dan Moody, Republican,172
993,US House,GA,Fulton,JC18,Dan Moody, Republican,470
993,US House,GA,Fulton,JC19,Dan Moody, Republican,461
993,US House,GA,Fulton,ML011,Dan Moody, Republican,434
993,US House,GA,Fulton,ML012,Dan Moody, Republican,338
993,US House,GA,Fulton,ML01B,Dan Moody, Republican,121
993,US House,GA,Fulton,ML021,Dan Moody, Republican,217
993,US House,GA,Fulton,ML022,Dan Moody, Republican,346
993,US House,GA,Fulton,ML023,Dan Moody, Republican,175
993,US House,GA,Fulton,ML024,Dan Moody, Republican,122
993,US House,GA,Fulton,ML03,Dan Moody, Republican,175
993,US House,GA,Fulton,ML04A,Dan Moody, Republican,330
993,US House,GA,Fulton,ML04B,Dan Moody, Republican,128
993,US House,GA,Fulton,ML04C,Dan Moody, Republican,97
993,US House,GA,Fulton,ML05A,Dan Moody, Republican,124
993,US House,GA,Fulton,ML05B,Dan Moody, Republican,27
993,US House,GA,Fulton,ML05C,Dan Moody, Republican,69
993,US House,GA,Fulton,ML06A,Dan Moody, Republican,169
993,US House,GA,Fulton,ML06B,Dan Moody, Republican,295
993,US House,GA,Fulton,ML071,Dan Moody, Republican,285
993,US House,GA,Fulton,ML072,Dan Moody, Republican,78
993,US House,GA,Fulton,ML07A,Dan Moody, Republican,261
993,US House,GA,Fulton,MP01,Dan Moody, Republican,462
993,US House,GA,Fulton,RW01,Dan Moody, Republican,36
993,US House,GA,Fulton,RW02,Dan Moody, Republican,224
993,US House,GA,Fulton,RW03,Dan Moody, Republican,392
993,US House,GA,Fulton,RW04,Dan Moody, Republican,78
993,US House,GA,Fulton,RW05,Dan Moody, Republican,441
993,US House,GA,Fulton,RW06,Dan Moody, Republican,391
993,US House,GA,Fulton,RW07A,Dan Moody, Republican,151
993,US House,GA,Fulton,RW07B,Dan Moody, Republican,62
993,US House,GA,Fulton,RW08,Dan Moody, Republican,385
993,US House,GA,Fulton,RW09,Dan Moody, Republican,234
993,US House,GA,Fulton,RW10,Dan Moody, Republican,330
993,US House,GA,Fulton,RW11A,Dan Moody, Republican,390
993,US House,GA,Fulton,RW12,Dan Moody, Republican,14
993,US House,GA,Fulton,RW13,Dan Moody, Republican,242
993,US House,GA,Fulton,RW16,Dan Moody, Republican,162
993,US House,GA,Fulton,RW17,Dan Moody, Republican,9
993,US House,GA,Fulton,RW19,Dan Moody, Republican,304
993,US House,GA,Fulton,RW20,Dan Moody, Republican,104
993,US House,GA,Fulton,RW21,Dan Moody, Republican,240
993,US House,GA,Fulton,RW22A,Dan Moody, Republican,102
993,US House,GA,Fulton,SS01,Dan Moody, Republican,103
993,US House,GA,Fulton,SS02A,Dan Moody, Republican,358
993,US House,GA,Fulton,SS02B,Dan Moody, Republican,48
993,US House,GA,Fulton,SS03,Dan Moody, Republican,180
993,US House,GA,Fulton,SS04,Dan Moody, Republican,31
993,US House,GA,Fulton,SS05,Dan Moody, Republican,35
993,US House,GA,Fulton,SS06,Dan Moody, Republican,236
993,US House,GA,Fulton,SS07A,Dan Moody, Republican,285
993,US House,GA,Fulton,SS07B,Dan Moody, Republican,384
993,US House,GA,Fulton,SS07C,Dan Moody, Republican,115
993,US House,GA,Fulton,SS08A,Dan Moody, Republican,82
993,US House,GA,Fulton,SS08B,Dan Moody, Republican,381
993,US House,GA,Fulton,SS08C,Dan Moody, Republican,226
993,US House,GA,Fulton,SS08D,Dan Moody, Republican,208
993,US House,GA,Fulton,SS11A,Dan Moody, Republican,385
993,US House,GA,Fulton,SS11B,Dan Moody, Republican,351
993,US House,GA,Fulton,SS11C,Dan Moody, Republican,225
993,US House,GA,Fulton,SS12,Dan Moody, Republican,272
993,US House,GA,Fulton,SS15A,Dan Moody, Republican,29
993,US House,GA,Fulton,SS15B,Dan Moody, Republican,290
993,US House,GA,Fulton,SS16,Dan Moody, Republican,78
993,US House,GA,Fulton,SS17,Dan Moody, Republican,461
993,US House,GA,Fulton,SS18A,Dan Moody, Republican,425
993,US House,GA,Fulton,SS18B,Dan Moody, Republican,352
993,US House,GA,Fulton,SS19A,Dan Moody, Republican,492
993,US House,GA,Fulton,SS19B,Dan Moody, Republican,28
993,US House,GA,Fulton,SS20,Dan Moody, Republican,440
993,US House,GA,Fulton,SS22,Dan Moody, Republican,281
993,US House,GA,Fulton,SS25,Dan Moody, Republican,315
993,US House,GA,Fulton,SS26,Dan Moody, Republican,247
993,US House,GA,Fulton,SS29A,Dan Moody, Republican,351
993,US House,GA,Fulton,SS31,Dan Moody, Republican,343
993,US House,GA,Fulton,AP01A,Jon Ossoff, Democratic,5
993,US House,GA,Fulton,AP01B,Jon Ossoff, Democratic,323
993,US House,GA,Fulton,AP01C,Jon Ossoff, Democratic,314
993,US House,GA,Fulton,AP01D,Jon Ossoff, Democratic,219
993,US House,GA,Fulton,AP02B,Jon Ossoff, Democratic,332
993,US House,GA,Fulton,AP03,Jon Ossoff, Democratic,353
993,US House,GA,Fulton,AP04A,Jon Ossoff, Democratic,143
993,US House,GA,Fulton,AP04B,Jon Ossoff, Democratic,111
993,US House,GA,Fulton,AP05,Jon Ossoff, Democratic,144
993,US House,GA,Fulton,AP06,Jon Ossoff, Democratic,9
993,US House,GA,Fulton,AP07A,Jon Ossoff, Democratic,194
993,US House,GA,Fulton,AP07B,Jon Ossoff, Democratic,32
993,US House,GA,Fulton,AP09A,Jon Ossoff, Democratic,425
993,US House,GA,Fulton,AP09B,Jon Ossoff, Democratic,244
993,US House,GA,Fulton,AP021,Jon Ossoff, Democratic,14
993,US House,GA,Fulton,AP022,Jon Ossoff, Democratic,300
993,US House,GA,Fulton,AP10,Jon Ossoff, Democratic,348
993,US House,GA,Fulton,AP12A,Jon Ossoff, Democratic,307
993,US House,GA,Fulton,AP12B,Jon Ossoff, Democratic,281
993,US House,GA,Fulton,AP12C,Jon Ossoff, Democratic,450
993,US House,GA,Fulton,AP13,Jon Ossoff, Democratic,196
993,US House,GA,Fulton,AP14,Jon Ossoff, Democratic,139
993,US House,GA,Fulton,JC01,Jon Ossoff, Democratic,428
993,US House,GA,Fulton,JC02,Jon Ossoff, Democratic,28
993,US House,GA,Fulton,JC03A,Jon Ossoff, Democratic,405
993,US House,GA,Fulton,JC03B,Jon Ossoff, Democratic,392
993,US House,GA,Fulton,JC04A,Jon Ossoff, Democratic,43
993,US House,GA,Fulton,JC04B,Jon Ossoff, Democratic,249
993,US House,GA,Fulton,JC05,Jon Ossoff, Democratic,59
993,US House,GA,Fulton,JC06,Jon Ossoff, Democratic,304
993,US House,GA,Fulton,JC07,Jon Ossoff, Democratic,299
993,US House,GA,Fulton,JC08,Jon Ossoff, Democratic,391
993,US House,GA,Fulton,JC09,Jon Ossoff, Democratic,468
993,US House,GA,Fulton,JC10,Jon Ossoff, Democratic,286
993,US House,GA,Fulton,JC11,Jon Ossoff, Democratic,29
993,US House,GA,Fulton,JC12,Jon Ossoff, Democratic,484
993,US House,GA,Fulton,JC13A,Jon Ossoff, Democratic,16
993,US House,GA,Fulton,JC13B,Jon Ossoff, Democratic,122
993,US House,GA,Fulton,JC14,Jon Ossoff, Democratic,73
993,US House,GA,Fulton,JC15,Jon Ossoff, Democratic,183
993,US House,GA,Fulton,JC16,Jon Ossoff, Democratic,77
993,US House,GA,Fulton,JC18,Jon Ossoff, Democratic,338
993,US House,GA,Fulton,JC19,Jon Ossoff, Democratic,416
993,US House,GA,Fulton,ML011,Jon Ossoff, Democratic,470
993,US House,GA,Fulton,ML012,Jon Ossoff, Democratic,38
993,US House,GA,Fulton,ML01B,Jon Ossoff, Democratic,98
993,US House,GA,Fulton,ML021,Jon Ossoff, Democratic,383
993,US House,GA,Fulton,ML022,Jon Ossoff, Democratic,213
993,US House,GA,Fulton,ML023,Jon Ossoff, Democratic,377
993,US House,GA,Fulton,ML024,Jon Ossoff, Democratic,313
993,US House,GA,Fulton,ML03,Jon Ossoff, Democratic,206
993,US House,GA,Fulton,ML04A,Jon Ossoff, Democratic,45
993,US House,GA,Fulton,ML04B,Jon Ossoff, Democratic,119
993,US House,GA,Fulton,ML04C,Jon Ossoff, Democratic,380
993,US House,GA,Fulton,ML05A,Jon Ossoff, Democratic,286
993,US House,GA,Fulton,ML05B,Jon Ossoff, Democratic,79
993,US House,GA,Fulton,ML05C,Jon Ossoff, Democratic,389
993,US House,GA,Fulton,ML06A,Jon Ossoff, Democratic,274
993,US House,GA,Fulton,ML06B,Jon Ossoff, Democratic,263
993,US House,GA,Fulton,ML071,Jon Ossoff, Democratic,386
993,US House,GA,Fulton,ML072,Jon Ossoff, Democratic,229
993,US House,GA,Fulton,ML07A,Jon Ossoff, Democratic,333
993,US House,GA,Fulton,MP01,Jon Ossoff, Democratic,370
993,US House,GA,Fulton,RW01,Jon Ossoff, Democratic,424
993,US House,GA,Fulton,RW02,Jon Ossoff, Democratic,83
993,US House,GA,Fulton,RW03,Jon Ossoff, Democratic,243
993,US House,GA,Fulton,RW04,Jon Ossoff, Democratic,96
993,US House,GA,Fulton,RW05,Jon Ossoff, Democratic,277
993,US House,GA,Fulton,RW06,Jon Ossoff, Democratic,277
993,US House,GA,Fulton,RW07A,Jon Ossoff, Democratic,397
993,US House,GA,Fulton,RW07B,Jon Ossoff, Democratic,249
993,US House,GA,Fulton,RW08,Jon Ossoff, Democratic,395
993,US House,GA,Fulton,RW09,Jon Ossoff, Democratic,13
993,US House,GA,Fulton,RW10,Jon Ossoff, Democratic,89
993,US House,GA,Fulton,RW11A,Jon Ossoff, Democratic,169
993,US House,GA,Fulton,RW12,Jon Ossoff, Democratic,149
993,US House,GA,Fulton,RW13,Jon Ossoff, Democratic,291
993,US House,GA,Fulton,RW16,Jon Ossoff, Democratic,282
993,US House,GA,Fulton,RW17,Jon Ossoff, Democratic,300
993,US House,GA,Fulton,RW19,Jon Ossoff, Democratic,369
993,US House,GA,Fulton,RW20,Jon Ossoff, Democratic,456
993,US House,GA,Fulton,RW21,Jon Ossoff, Democratic,126
993,US House,GA,Fulton,RW22A,Jon Ossoff, Democratic,415
993,US House,GA,Fulton,SS01,Jon Ossoff, Democratic,111
993,US House,GA,Fulton,SS02A,Jon Ossoff, Democratic,126
993,US House,GA,Fulton,SS02B,Jon Ossoff, Democratic,377
993,US House,GA,Fulton,SS03,Jon Ossoff, Democratic,333
993,US House,GA,Fulton,SS04,Jon Ossoff, Democratic,167
993,US House,GA,Fulton,SS05,Jon Ossoff, Democratic,98
993,US House,GA,Fulton,SS06,Jon Ossoff, Democratic,30
993,US House,GA,Fulton,SS07A,Jon Ossoff, Democratic,430
993,US House,GA,Fulton,SS07B,Jon Ossoff, Democratic,373
993,US House,GA,Fulton,SS07C,Jon Ossoff, Democratic,194
993,US House,GA,Fulton,SS08A,Jon Ossoff, Democratic,124
993,US House,GA,Fulton,SS08B,Jon Ossoff, Democratic,7
993,US House,GA,Fulton,SS08C,Jon Ossoff, Democratic,278
993,US House,GA,Fulton,SS08D,Jon Ossoff, Democratic,362
993,US House,GA,Fulton,SS11A,Jon Ossoff, Democratic,129
993,US House,GA,Fulton,SS11B,Jon Ossoff, Democratic,473
993,US House,GA,Fulton,SS11C,Jon Ossoff, Democratic,112
993,US House,GA,Fulton,SS12,Jon Ossoff, Democratic,332
993,US House,GA,Fulton,SS15A,Jon Ossoff, Democratic,362
993,US House,GA,Fulton,SS15B,Jon Ossoff, Democratic,38
993,US House,GA,Fulton,SS16,Jon Ossoff, Democratic,36
993,US House,GA,Fulton,SS17,Jon Ossoff, Democratic,92
993,US House,GA,Fulton,SS18A,Jon Ossoff, Democratic,207
993,US House,GA,Fulton,SS18B,Jon Ossoff, Democratic,21
993,US House,GA,Fulton,SS19A,Jon Ossoff, Democratic,282
993,US House,GA,Fulton,SS19B,Jon Ossoff, Democratic,27
993,US House,GA,Fulton,SS20,Jon Ossoff, Democratic,178
993,US House,GA,Fulton,SS22,Jon Ossoff, Democratic,235
993,US House,GA,Fulton,SS25,Jon Ossoff, Democratic,484
993,US House,GA,Fulton,SS26,Jon Ossoff, Democratic,408
993,US House,GA,Fulton,SS29A,Jon Ossoff, Democratic,407
993,US House,GA,Fulton,SS31,Jon Ossoff, Democratic,199
993,US House,GA,Fulton,AP01A,Andre Pollard, Unaffiliated,466
993,US House,GA,Fulton,AP01B,Andre Pollard, Unaffiliated,232
993,US House,GA,Fulton,AP01C,Andre Pollard, Unaffiliated,124
993,US House,GA,Fulton,AP01D,Andre Pollard, Unaffiliated,239
993,US House,GA,Fulton,AP02B,Andre Pollard, Unaffiliated,117
993,US House,GA,Fulton,AP03,Andre Pollard, Unaffiliated,330
993,US House,GA,Fulton,AP04A,Andre Pollard, Unaffiliated,443
993,US House,GA,Fulton,AP04B,Andre Pollard, Unaffiliated,277
993,US House,GA,Fulton,AP05,Andre Pollard, Unaffiliated,191
993,US House,GA,Fulton,AP06,Andre Pollard, Unaffiliated,462
993,US House,GA,Fulton,AP07A,Andre Pollard, Unaffiliated,154
993,US House,GA,Fulton,AP07B,Andre Pollard, Unaffiliated,21
993,US House,GA,Fulton,AP09A,Andre Pollard, Unaffiliated,310
993,US House,GA,Fulton,AP09B,Andre Pollard, Unaffiliated,272
993,US House,GA,Fulton,AP021,Andre Pollard, Unaffiliated,289
993,US House,GA,Fulton,AP022,Andre Pollard, Unaffiliated,312
993,US House,GA,Fulton,AP10,Andre Pollard, Unaffiliated,280
993,US House,GA,Fulton,AP12A,Andre Pollard, Unaffiliated,486
993,US House,GA,Fulton,AP12B,Andre Pollard, Unaffiliated,113
993,US House,GA,Fulton,AP12C,Andre Pollard, Unaffiliated,401
993,US House,GA,Fulton,AP13,Andre Pollard, Unaffiliated,123
993,US House,GA,Fulton,AP14,Andre Pollard, Unaffiliated,364
993,US House,GA,Fulton,JC01,Andre Pollard, Unaffiliated,16
993,US House,GA,Fulton,JC02,Andre Pollard, Unaffiliated,421
993,US House,GA,Fulton,JC03A,Andre Pollard, Unaffiliated,124
993,US House,GA,Fulton,JC03B,Andre Pollard, Unaffiliated,137
993,US House,GA,Fulton,JC04A,Andre Pollard, Unaffiliated,53
993,US House,GA,Fulton,JC04B,Andre Pollard, Unaffiliated,60
993,US House,GA,Fulton,JC05,Andre Pollard, Unaffiliated,232
993,US House,GA,Fulton,JC06,Andre Pollard, Unaffiliated,33
993,US House,GA,Fulton,JC07,Andre Pollard, Unaffiliated,238
993,US House,GA,Fulton,JC08,Andre Pollard, Unaffiliated,21
993,US House,GA,Fulton,JC09,Andre Pollard, Unaffiliated,313
993,US House,GA,Fulton,JC10,Andre Pollard, Unaffiliated,365
993,US House,GA,Fulton,JC11,Andre Pollard, Unaffiliated,101
993,US House,GA,Fulton,JC12,Andre Pollard, Unaffiliated,147
993,US House,GA,Fulton,JC13A,Andre Pollard, Unaffiliated,3
993,US House,GA,Fulton,JC13B,Andre Pollard, Unaffiliated,296
993,US House,GA,Fulton,JC14,Andre Pollard, Unaffiliated,367
993,US House,GA,Fulton,JC15,Andre Pollard, Unaffiliated,450
993,US House,GA,Fulton,JC16,Andre Pollard, Unaffiliated,459
993,US House,GA,Fulton,JC18,Andre Pollard, Unaffiliated,473
993,US House,GA,Fulton,JC19,Andre Pollard, Unaffiliated,245
993,US House,GA,Fulton,ML011,Andre Pollard, Unaffiliated,182
993,US House,GA,Fulton,ML012,Andre Pollard, Unaffiliated,49
993,US House,GA,Fulton,ML01B,Andre Pollard, Unaffiliated,482
993,US House,GA,Fulton,ML021,Andre Pollard, Unaffiliated,71
993,US House,GA,Fulton,ML022,Andre Pollard, Unaffiliated,43
993,US House,GA,Fulton,ML023,Andre Pollard, Unaffiliated,298
